,movieId,title,genres
4079,4172,Simon Magus (1999),Drama|Fantasy|Mystery|Romance
4080,4173,When Brendan Met Trudy (2000),Comedy|Romance
4081,4174,Avalon (1990),Drama
4082,4175,Gray's Anatomy (1996),Comedy|Drama
4083,4176,Madadayo (a.k.a. Not Yet) (1993),Drama
4084,4177,"Mirror Crack'd, The (1980)",Crime|Mystery|Thriller
4085,4178,Of Mice and Men (1939),Drama
4086,4179,Pixote (1981),Drama
4087,4180,Reform School Girls (1986),Action|Drama
4088,4181,Tapeheads (1988),Comedy
4089,4182,Tuff Turf (1985),Drama
4090,4183,"Unbelievable Truth, The (1989)",Comedy|Drama
4091,4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
4092,4185,Elvis: That's the Way It Is (1970),Documentary
4093,4186,"Fortune Cookie, The (1966)",Comedy|Drama|Romance
4094,4187,Lilies of the Field (1963),Drama
4095,4188,Hans Christian Andersen (1952),Children|Musical
4096,4189,"Greatest Story Ever Told, The (1965)",Drama
4097,4190,Elmer Gantry (1960),Drama
4098,4191,Alfie (1966),Comedy|Drama|Romance
4099,4192,Demetrius and the Gladiators (1954),Drama
4100,4193,"Fantasticks, The (1995)",Musical
4101,4194,I Know Where I'm Going! (1945),Drama|Romance|War
4102,4195,"Abominable Dr. Phibes, The (1971)",Horror|Mystery
4103,4196,"Die, Monster, Die! (1965)",Horror|Mystery|Sci-Fi
4104,4197,Real Life (1979),Comedy
4105,4198,Battle Beyond the Stars (1980),Sci-Fi
4106,4199,Death Warrant (1990),Action
4107,4200,Double Impact (1991),Action
4108,4201,"End, The (1978)",Comedy
4109,4202,Fuzz (1972),Drama
4110,4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama
4111,4204,Losin' It (1983),Comedy
4112,4205,Mermaids (1990),Comedy|Drama|Romance
4113,4206,"Mighty Quinn, The (1989)",Crime|Mystery
4114,4207,Navy Seals (1990),Action|Adventure|War
4115,4208,Unmade Beds (1997),Documentary
4116,4209,Rated X (2000),Drama
4117,4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
4118,4211,Reversal of Fortune (1990),Drama
4119,4212,Death on the Nile (1978),Crime|Mystery
4120,4213,Deepstar Six (1989),Horror|Sci-Fi|Thriller
4121,4214,Revenge of the Nerds (1984),Comedy
4122,4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
4123,4216,Longtime Companion (1990),Drama
4124,4217,4 Little Girls (1997),Documentary
4125,4218,River's Edge (1986),Crime|Drama
4126,4219,Girls Just Want to Have Fun (1985),Comedy
4127,4220,"Longest Yard, The (1974)",Comedy
4128,4221,Necessary Roughness (1991),Comedy
4129,4222,C.H.U.D. (1984),Horror
4130,4223,Enemy at the Gates (2001),Drama|War
4131,4224,Exit Wounds (2001),Action|Thriller
4132,4225,"Dish, The (2001)",Comedy
4133,4226,Memento (2000),Mystery|Thriller
4134,4227,"Brothers, The (2001)",Comedy|Drama
4135,4228,Heartbreakers (2001),Comedy|Crime|Romance
4136,4229,Say It Isn't So (2001),Comedy|Romance
4137,4230,Too Much Sleep (1997),Comedy
4138,4231,Someone Like You (2001),Comedy|Romance
4139,4232,Spy Kids (2001),Action|Adventure|Children|Comedy
4140,4233,Tomcats (2001),Comedy
4141,4234,"Tailor of Panama, The (2001)",Drama|Thriller
4142,4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
4143,4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
4144,4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
4145,4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4146,4239,Blow (2001),Crime|Drama
4147,4240,Just Visiting (2001),Comedy|Fantasy
4148,4241,Pokémon 3: The Movie (2001),Animation|Children
4149,4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
4150,4243,Brigham City (2001),Crime|Drama|Mystery
4151,4244,"Day I Became a Woman, The (Roozi khe zan shodam) (2000)",Drama
4152,4245,Shadow Magic (2000),Drama|Romance
4153,4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4154,4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
4155,4248,Josie and the Pussycats (2001),Comedy
4156,4249,Kingdom Come (2001),Comedy
4157,4250,"Body, The (2001)",Drama|Sci-Fi
4158,4251,Chopper (2000),Drama|Thriller
4159,4252,"Circle, The (Dayereh) (2000)",Drama
4160,4253,Lakeboat (2000),Comedy
4161,4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
4162,4255,Freddy Got Fingered (2001),Comedy
4163,4256,"Center of the World, The (2001)",Drama
4164,4257,"Girl, The (2000)",Drama|Mystery|Romance
4165,4258,"Low Down, The (2000)",Drama
4166,4259,"Luzhin Defence, The (2000)",Drama|Romance
4167,4260,"Visit, The (2000)",Drama
4168,4261,Lilies (1996),Drama|Fantasy|Romance
4169,4262,Scarface (1983),Action|Crime|Drama
4170,4263,Days of Wine and Roses (1962),Drama
4171,4265,Driven (2001),Action|Thriller
4172,4266,"Forsaken, The (2001)",Horror
4173,4267,One Night at McCool's (2001),Comedy
4174,4268,Town & Country (2001),Comedy
4175,4269,Rat (2000),Comedy|Drama|Romance
4176,4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
4177,4271,Eureka (Yurîka) (2000),Drama
4178,4272,Tuvalu (1999),Comedy
4179,4273,Under the Sand (2000),Drama
4180,4274,Cleopatra (1963),Drama|Romance
4181,4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
4182,4276,Lost in America (1985),Comedy
4183,4277,"Lost World, The (1925)",Adventure|Sci-Fi
4184,4278,Triumph of the Will (Triumph des Willens) (1934),Documentary
4185,4279,True Believer (1989),Crime
4186,4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
4187,4281,Candy (1968),Comedy
4188,4282,Fellini Satyricon (1969),Drama|Fantasy
4189,4283,Fellini's Roma (Roma) (1972),Drama
4190,4284,Frankie and Johnny (1966),Comedy
4191,4285,Frankie and Johnny (1991),Comedy|Romance
4192,4286,"Home of Our Own, A (1993)",Drama
4193,4287,Paris When It Sizzles (1964),Comedy|Romance
4194,4288,Pola X (1999),Drama|Romance
4195,4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
4196,4290,For the Boys (1991),Comedy|Drama|Musical
4197,4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
4198,4292,Norma Rae (1979),Drama
4199,4293,Summer Rental (1985),Comedy
4200,4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
4201,4295,Backtrack (Catchfire) (1990),Action|Drama|Thriller
4202,4296,Love Story (1970),Drama|Romance
4203,4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama
4204,4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
4205,4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
4206,4300,Bread and Roses (2000),Drama
4207,4301,Calle 54 (2000),Documentary|Musical
4208,4302,"King Is Alive, The (2000)",Drama
4209,4303,Sordid Lives (2000),Comedy
4210,4304,Startup.com (2001),Documentary
4211,4305,Angel Eyes (2001),Romance|Thriller
4212,4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
4213,4307,"Fast Food, Fast Women (2000)",Comedy|Romance
4214,4308,Moulin Rouge (2001),Drama|Musical|Romance
4215,4309,Petits Freres (Petits Frères) (1999),Drama
4216,4310,Pearl Harbor (2001),Action|Drama|Romance|War
4217,4311,Bloody Angels (1732 Høtten: Marerittet har et postnummer) (1998),Thriller
4218,4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
4219,4313,"Man Who Cried, The (2000)",Drama
4220,4314,Our Song (2000),Drama
4221,4315,Gabriela (2001),Comedy|Drama|Romance
4222,4316,Ice Castles (1978),Drama
4223,4317,Love Potion #9 (1992),Comedy|Romance
4224,4318,Postcards From the Edge (1990),Comedy|Drama
4225,4319,Apache (1954),Western
4226,4320,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson (a.k.a. Buffalo Bill and the Indians) (1976)",Comedy|Western
4227,4321,City Slickers (1991),Comedy|Western
4228,4322,Eight Men Out (1988),Drama
4229,4323,"Horse Soldiers, The (1959)",Adventure|War|Western
4230,4324,"Kentuckian, The (1955)",Drama|Western
4231,4325,"Night, The (Notte, La) (1960)",Drama
4232,4326,Mississippi Burning (1988),Crime|Drama|Thriller
4233,4327,"Magnificent Seven, The (1960)",Adventure|Western
4234,4328,"Return of the Magnificent Seven, The (a.k.a. Return of the Seven) (1966)",Western
4235,4329,Rio Bravo (1959),Western
4236,4330,"Scarlet Empress, The (1934)",Drama
4237,4331,Semi-Tough (1978),Comedy
4238,4332,Suspect (1987),Crime|Drama|Thriller
4239,4333,Throw Momma from the Train (1987),Comedy|Crime
4240,4334,Yi Yi (2000),Drama
4241,4335,Midnight Madness (1980),Comedy
4242,4336,Nightwatch (Nattevagten) (1994),Horror|Thriller
4243,4337,"Sand Pebbles, The (1966)",Drama|Romance|War
4244,4338,Twelve O'Clock High (1949),Drama|War
4245,4339,Von Ryan's Express (1965),Action|Adventure|Drama|War
4246,4340,"Animal, The (2001)",Comedy
4247,4341,What's the Worst That Could Happen? (2001),Comedy
4248,4342,Big Eden (2000),Drama|Romance
4249,4343,Evolution (2001),Comedy|Sci-Fi
4250,4344,Swordfish (2001),Action|Crime|Drama
4251,4345,"Anniversary Party, The (2001)",Drama
4252,4346,Bride of the Wind (2001),Drama|Musical|Romance
4253,4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
4254,4348,Whatever Happened to Harold Smith? (1999),Comedy
4255,4349,Catch-22 (1970),Comedy|War
4256,4350,Forgotten Silver (1996),Comedy|Documentary
4257,4351,Point Break (1991),Action|Crime|Thriller
4258,4352,Shag (1989),Comedy|Drama
4259,4353,Uncommon Valor (1983),Action|War
4260,4354,Unlawful Entry (1992),Crime|Thriller
4261,4355,Youngblood (1986),Action|Drama
4262,4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
4263,4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance
4264,4358,Macabre (1958),Horror|Thriller
4265,4359,"Seven Year Itch, The (1955)",Comedy
4266,4360,There's No Business Like Show Business (1954),Musical
4267,4361,Tootsie (1982),Comedy|Romance
4268,4362,"Boys Next Door, The (1986)",Crime|Drama
4269,4363,Too Late the Hero (1970),Action|War
4270,4364,"Trio, The (Trio, Das) (1998)",Drama|Romance
4271,4365,Pavilion of Women (2000),Drama
4272,4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
4273,4367,Lara Croft: Tomb Raider (2001),Action|Adventure
4274,4368,Dr. Dolittle 2 (2001),Comedy
4275,4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
4276,4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
4277,4371,Baby Boy (2001),Crime|Drama
4278,4372,Crazy/Beautiful (2001),Drama|Romance
4279,4373,Pootie Tang (2001),Comedy
4280,4374,Let It Snow (1999),Comedy|Romance
4281,4375,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)",Comedy|Drama
4282,4376,Down From the Mountain (2000),Documentary
4283,4377,Russian Doll (2000),Comedy|Romance
4284,4378,Sexy Beast (2000),Crime|Drama
4285,4379,"South of Heaven, West of Hell (2000)",Drama|Western
4286,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
4287,4381,"Closet, The (Placard, Le) (2001)",Comedy
4288,4382,Wolves (1999),Documentary|IMAX
4289,4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
4290,4384,Lumumba (2000),Drama
4291,4385,Pandaemonium (2000),Drama
4292,4386,Cats & Dogs (2001),Children|Comedy
4293,4387,Kiss of the Dragon (2001),Action
4294,4388,Scary Movie 2 (2001),Comedy
4295,4389,Lost and Delirious (2001),Drama
4296,4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
4297,4391,"Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000)",Drama
4298,4392,Alice (1990),Comedy|Drama|Fantasy|Romance
4299,4393,Another Woman (1988),Drama
4300,4394,Beach Blanket Bingo (1965),Comedy|Musical
4301,4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
4302,4396,"Cannonball Run, The (1981)",Action|Comedy
4303,4397,Cannonball Run II (1984),Action|Comedy
4304,4398,Speed Zone! (a.k.a. Cannonball Run III) (1989),Action|Comedy
4305,4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
4306,4400,Donovan's Brain (1953),Sci-Fi
4307,4401,Donovan's Reef (1963),Action|Comedy|Romance
4308,4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy
4309,4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror
4310,4404,Faust (1926),Drama|Fantasy|Horror
4311,4405,"Last Laugh, The (Letzte Mann, Der) (1924)",Drama
4312,4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
4313,4407,Salvador (1986),Drama|Thriller|War
4314,4408,September (1987),Drama
4315,4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
4316,4410,Something Wild (1986),Comedy|Crime|Drama
4317,4411,Sons of Katie Elder (1965),Western
4318,4412,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi
4319,4413,Village of the Giants (1965),Sci-Fi
4320,4414,X: The Man with the X-Ray Eyes (1963),Sci-Fi|Thriller
4321,4415,Cheech & Chong's Nice Dreams (1981),Comedy
4322,4416,"Day the Earth Caught Fire, The (1961)",Sci-Fi
4323,4417,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)",Horror
4324,4418,Things Are Tough All Over (1982),Comedy
4325,4419,All That Heaven Allows (1955),Drama|Romance
4326,4420,"Barefoot Contessa, The (1954)",Drama
4327,4421,"Blackout, The (1997)",Drama
4328,4422,Cries and Whispers (Viskningar och rop) (1972),Drama
4329,4423,"Entertainer, The (1960)",Drama
4330,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
4331,4425,Howling III: The Marsupials (1987),Comedy|Horror
4332,4426,Kiss Me Deadly (1955),Film-Noir
4333,4427,"Lion in Winter, The (1968)",Drama
4334,4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western
4335,4429,Moby Dick (1956),Drama
4336,4430,Popcorn (1991),Horror
4337,4431,Rembrandt (1936),Drama
4338,4432,Sweet Smell of Success (1957),Drama|Film-Noir
4339,4433,Written on the Wind (1956),Drama
4340,4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller
4341,4435,Colonel Redl (Oberst Redl) (1985),Drama
4342,4436,Obsession (1976),Mystery|Thriller
4343,4437,Suspiria (1977),Horror
4344,4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
4345,4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
4346,4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
4347,4441,Game of Death (1978),Action
4348,4442,"Last Dragon, The (1985)",Action|Comedy|Drama
4349,4443,Outland (1981),Action|Sci-Fi|Thriller
4350,4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
4351,4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
4352,4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
4353,4447,Legally Blonde (2001),Comedy|Romance
4354,4448,"Score, The (2001)",Action|Drama
4355,4449,Adanggaman (2000),Drama
4356,4450,Bully (2001),Crime|Drama|Thriller
4357,4451,Jump Tomorrow (2001),Comedy|Drama|Romance
4358,4452,Made (2001),Comedy
4359,4453,Michael Jordan to the Max (2000),Documentary|IMAX
4360,4454,More (1998),Animation|Drama|Sci-Fi|IMAX
4361,4455,Thrill Ride: The Science of Fun (1997),Adventure|Documentary|IMAX
4362,4456,Haunted Castle (2001),Animation|Horror|IMAX
4363,4457,All Access (2001),Documentary|Musical|IMAX
4364,4458,Africa: The Serengeti (1994),Documentary|IMAX
4365,4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX
4366,4460,Encounter in the Third Dimension (1999),IMAX
4367,4461,Siegfried & Roy: The Magic Box (1999),Documentary|IMAX
4368,4462,18 Again! (1988),Comedy|Fantasy
4369,4463,1969 (1988),Drama|War
4370,4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
4371,4465,"Accused, The (1988)",Drama
4372,4466,Above the Law (1988),Action|Crime|Drama
4373,4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
4374,4468,Apartment Zero (1988),Drama|Thriller
4375,4469,Appointment with Death (1988),Crime|Mystery
4376,4470,Ariel (1988),Drama
4377,4471,Arthur 2: On the Rocks (1988),Comedy|Romance
4378,4472,Bad Dreams (1988),Horror|Thriller
4379,4473,Bat*21 (1988),Drama|War
4380,4474,Beaches (1988),Comedy|Drama|Musical
4381,4475,"Beast of War, The (Beast, The) (1988)",Drama|War
4382,4476,Big Business (1988),Comedy
4383,4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy
4384,4478,Biloxi Blues (1988),Comedy|Drama
4385,4479,Bird (1988),Drama|Musical
4386,4480,"Blob, The (1988)",Horror|Sci-Fi
4387,4481,"Boost, The (1988)",Drama
4388,4482,"Bright Lights, Big City (1988)",Drama
4389,4483,Caddyshack II (1988),Comedy
4390,4484,Camille Claudel (1988),Drama
4391,4485,Casual Sex? (1988),Comedy
4392,4486,Clean and Sober (1988),Drama
4393,4487,Cocktail (1988),Drama|Romance
4394,4488,Colors (1988),Action|Crime|Drama
4395,4489,Coming to America (1988),Comedy|Romance
4396,4490,"Couch Trip, The (1988)",Comedy
4397,4491,Criminal Law (1988),Thriller
4398,4492,Critters (1986),Comedy|Sci-Fi
4399,4493,Critters 2: The Main Course (1988),Comedy|Horror|Sci-Fi
4400,4494,Critters 3 (1991),Comedy|Sci-Fi
4401,4495,Crossing Delancey (1988),Comedy|Romance
4402,4496,D.O.A. (1988),Film-Noir|Mystery|Thriller
4403,4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
4404,4498,"Dead Pool, The (1988)",Action|Crime|Thriller
4405,4499,Dirty Rotten Scoundrels (1988),Comedy
4406,4500,Drowning by Numbers (1988),Comedy|Drama
4407,4501,"Elvira, Mistress of the Dark (1988)",Comedy|Horror
4408,4502,Ernest Saves Christmas (1988),Children|Comedy
4409,4503,Everybody's All-American (1988),Romance
4410,4504,Feds (1988),Comedy
4411,4505,For Keeps (1988),Drama|Romance
4412,4506,Frantic (1988),Crime|Mystery|Thriller
4413,4507,Fresh Horses (1988),Drama
4414,4508,Gorillas in the Mist (1988),Drama
4415,4509,"Great Outdoors, The (1988)",Comedy
4416,4510,Heartbreak Hotel (1988),Comedy
4417,4511,High Spirits (1988),Comedy
4418,4512,Hot to Trot (1988),Comedy
4419,4513,"House on Carroll Street, The (1988)",Thriller
4420,4514,Howling IV: The Original Nightmare (1988),Horror
4421,4515,Imagine: John Lennon (1988),Documentary
4422,4516,Johnny Be Good (1988),Comedy
4423,4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
4424,4518,The Lair of the White Worm (1988),Comedy|Horror
4425,4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
4426,4520,License to Drive (1988),Comedy
4427,4521,Little Nikita (1988),Drama
4428,4522,Masquerade (1988),Mystery|Romance|Thriller
4429,4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
4430,4524,Moon Over Parador (1988),Comedy
4431,4525,Moving (1988),Comedy
4432,4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
4433,4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
4434,4528,Off Limits (1988),Action|Thriller|War
4435,4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
4436,4530,Permanent Record (1988),Drama
4437,4531,Red Heat (1988),Action
4438,4532,Return of the Living Dead Part II (1988),Comedy|Horror
4439,4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
4440,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
4441,4535,"Man from Snowy River, The (1982)",Drama|Romance|Western
4442,4536,Rocket Gibraltar (1988),Drama
4443,4537,Running on Empty (1988),Drama
4444,4538,Salome's Last Dance (1988),Comedy|Drama
4445,4539,Salsa (1988),Musical|Romance
4446,4540,Satisfaction (a.k.a. Girls of Summer) (1988),Comedy|Drama|Romance
4447,4541,"Serpent and the Rainbow, The (1988)",Horror
4448,4542,Shakedown (1988),Action
4449,4543,Shoot to Kill (1988),Action|Adventure
4450,4544,Short Circuit 2 (1988),Comedy|Sci-Fi
4451,4545,Short Circuit (1986),Comedy|Sci-Fi
4452,4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
4453,4547,Stormy Monday (1988),Crime|Drama
4454,4548,Sunset (1988),Action|Comedy|Thriller|Western
4455,4549,Sweet Hearts Dance (1988),Drama
4456,4550,Switching Channels (1988),Comedy
4457,4551,"Telephone, The (1988)",Comedy
4458,4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
4459,4553,They Live (1988),Action|Sci-Fi|Thriller
4460,4554,To Kill a Priest (1988),Drama
4461,4555,Torch Song Trilogy (1988),Comedy|Drama|Romance
4462,4556,Track 29 (1988),Drama|Mystery
4463,4557,Tucker: The Man and His Dream (1988),Drama
4464,4558,Twins (1988),Comedy
4465,4559,Vice Versa (1988),Comedy
4466,4560,Watchers (1988),Horror|Sci-Fi
4467,4561,Waxwork (1988),Comedy|Horror
4468,4562,Without a Clue (1988),Comedy|Mystery
4469,4563,Young Einstein (1988),Comedy
4470,4564,Always (1989),Drama|Fantasy|Romance
4471,4565,American Ninja (1985),Action|Adventure
4472,4566,American Ninja 2: The Confrontation (1987),Action|Adventure
4473,4567,American Ninja 3: Blood Hunt (1989),Action|Adventure
4474,4568,Best of the Best (1989),Action
4475,4569,Best of the Best 2 (1993),Action
4476,4570,"Big Picture, The (1989)",Comedy|Drama
4477,4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
4478,4572,Black Rain (1989),Action|Crime|Drama
4479,4573,Blaze (1989),Comedy|Drama
4480,4574,Blind Fury (1989),Action|Thriller
4481,4575,Breaking In (1989),Adventure|Comedy
4482,4576,C.H.U.D. II - Bud the Chud (1989),Comedy|Horror
4483,4577,Casualties of War (1989),Drama|War
4484,4578,Chances Are (1989),Comedy|Romance
4485,4579,Cookie (1989),Comedy|Crime
4486,4580,Cyborg (1989),Action|Sci-Fi
4487,4581,Dad (1989),Drama
4488,4582,Dead Bang (1989),Thriller
4489,4583,Disorganized Crime (1989),Action|Comedy
4490,4584,Dream a Little Dream (1989),Comedy|Drama|Romance
4491,4585,"Dream Team, The (1989)",Comedy
4492,4586,"Dry White Season, A (1989)",Drama|Thriller
4493,4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
4494,4588,Eddie and the Cruisers II: Eddie Lives! (1989),Drama|Musical
4495,4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery
4496,4590,Enemies: A Love Story (1989),Drama
4497,4591,Erik the Viking (1989),Adventure|Comedy|Fantasy
4498,4592,"Experts, The (1989)",Comedy
4499,4593,Family Business (1989),Comedy
4500,4594,Farewell to the King (1989),Action|War
4501,4595,Fat Man and Little Boy (1989),Drama
4502,4596,The Girl in a Swing (1988),Drama|Romance
4503,4597,Gleaming the Cube (1989),Action|Drama|Mystery
4504,4598,Going Overboard (1989),Comedy
4505,4599,Great Balls of Fire! (1989),Drama
4506,4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
4507,4601,Happy Together (1989),Drama|Romance
4508,4602,Harlem Nights (1989),Comedy|Crime|Romance
4509,4603,Her Alibi (1989),Comedy|Romance
4510,4604,Homer & Eddie (1989),Drama
4511,4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy
4512,4606,Immediate Family (1989),Drama
4513,4607,In Country (1989),Drama
4514,4608,"Innocent Man, An (1989)",Crime|Drama
4515,4609,Jacknife (1989),Drama
4516,4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller
4517,4611,Johnny Handsome (1989),Crime|Drama
4518,4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama
4519,4613,K-9 (1989),Action|Comedy|Crime
4520,4614,Kickboxer (1989),Action
4521,4615,Last Exit to Brooklyn (1989),Drama
4522,4616,Lean on Me (1989),Drama
4523,4617,Let It Ride (1989),Comedy
4524,4618,Leviathan (1989),Horror|Sci-Fi|Thriller
4525,4619,Little Monsters (1989),Comedy
4526,4620,Lock Up (1989),Action|Adventure|Crime|Drama|Thriller
4527,4621,Look Who's Talking (1989),Comedy|Romance
4528,4622,Loverboy (1989),Comedy
4529,4623,Major League (1989),Comedy
4530,4624,Meet the Feebles (1989),Animation|Comedy|Musical
4531,4625,Millennium (1989),Drama|Sci-Fi|Thriller
4532,4626,Miracle Mile (1989),Drama|Romance|Sci-Fi
4533,4627,Miss Firecracker (1989),Comedy
4534,4628,New York Stories (1989),Comedy|Drama
4535,4629,Next of Kin (1989),Action|Crime|Thriller
4536,4630,No Holds Barred (1989),Action
4537,4631,Old Gringo (1989),Drama
4538,4632,"Package, The (1989)",Action|Thriller
4539,4633,Parents (1989),Comedy|Drama|Horror
4540,4634,Penn & Teller Get Killed (1989),Adventure|Comedy
4541,4635,Pink Cadillac (1989),Action|Comedy|Drama
4542,4636,"Punisher, The (1989)",Action
4543,4637,Red Scorpion (1989),Action
4544,4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
4545,4639,America's Sweethearts (2001),Comedy|Romance
4546,4640,Brother (2000),Action|Crime|Thriller
4547,4641,Ghost World (2001),Comedy|Drama
4548,4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
4549,4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
4550,4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
4551,4645,Cure (1997),Crime|Horror|Thriller
4552,4646,Greenfingers (2000),Comedy|Drama
4553,4647,Jackpot (2001),Drama
4554,4648,"Monkey's Mask, The (2000)",Crime|Mystery
4555,4649,Wet Hot American Summer (2001),Comedy
4556,4650,Relentless (1989),Thriller
4557,4651,Renegades (1989),Action
4558,4652,"Return of Swamp Thing, The (1989)",Comedy|Horror|Sci-Fi
4559,4653,"Return of the Musketeers, The (1989)",Adventure|Comedy
4560,4654,Road House (1989),Action|Drama
4561,4655,Romero (1989),Drama
4562,4656,Rosalie Goes Shopping (1989),Comedy
4563,4657,Rude Awakening (1989),Comedy
4564,4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
4565,4659,Scandal (1989),Drama
4566,4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy
4567,4661,Sea of Love (1989),Crime|Drama|Thriller
4568,4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime
4569,4663,She's Out of Control (1989),Comedy
4570,4664,Shirley Valentine (1989),Comedy|Romance
4571,4665,Shocker (1989),Horror
4572,4666,Skin Deep (1989),Comedy
4573,4667,Slaves of New York (1989),Drama
4574,4668,Some Girls (1988),Comedy|Drama|Romance
4575,4669,Stepfather II (1989),Horror|Thriller
4576,4670,"Stepfather, The (1987)",Horror|Thriller
4577,4671,Sweetie (1989),Drama
4578,4672,"Tall Guy, The (1989)",Comedy|Romance
